timestamp,open,high,low,close,volume,media,desvio,BB_up,BB_down,volume_compra,volume_venda
2025-12-01 00:00:00,90360.01,90417.0,86959.99,87000.0,4607.45526,,,,,0.0,4607.45526
2025-12-01 01:00:00,87000.0,87749.99,86941.4,87168.91,1588.04096,,,,,1588.04096,0.0
2025-12-01 02:00:00,87168.9,87500.0,86474.34,86722.29,2052.19788,,,,,0.0,2052.19788
2025-12-01 03:00:00,86722.3,86800.0,86161.61,86346.13,2001.96556,,,,,0.0,2001.96556
2025-12-01 04:00:00,86346.13,86350.01,85695.44,85801.03,1863.01351,,,,,0.0,1863.01351
2025-12-01 05:00:00,85801.03,86006.85,85604.0,86001.08,749.36259,,,,,749.36259,0.0
2025-12-01 06:00:00,86001.08,86357.43,85974.66,86234.16,931.6074,,,,,931.6074,0.0
2025-12-01 07:00:00,86234.17,86578.06,86049.9,86550.3,1393.18357,,,,,1393.18357,0.0
2025-12-01 08:00:00,86550.3,86890.77,86390.25,86869.51,948.06769,,,,,948.06769,0.0
2025-12-01 09:00:00,86869.5,86938.01,86518.18,86704.86,866.92667,,,,,0.0,866.92667
2025-12-01 10:00:00,86704.85,86814.0,86552.0,86647.73,366.02338,,,,,0.0,366.02338
2025-12-01 11:00:00,86647.73,86699.99,86131.01,86149.15,824.75013,,,,,0.0,824.75013
2025-12-01 12:00:00,86146.59,86231.52,84756.0,85430.64,2098.18769,,,,,0.0,2098.18769
2025-12-01 13:00:00,85430.64,86166.43,85350.0,85986.85,1097.45554,,,,,1097.45554,0.0
2025-12-01 14:00:00,85986.85,86674.0,85868.0,86067.9,1654.56841,,,,,1654.56841,0.0
2025-12-01 15:00:00,86067.9,86137.17,83822.76,84677.87,3274.16077,,,,,0.0,3274.16077
2025-12-01 16:00:00,84677.87,85463.12,84030.95,84571.8,2152.34019,,,,,0.0,2152.34019
2025-12-01 17:00:00,84571.8,85265.66,84442.75,84920.3,917.46569,,,,,917.46569,0.0
2025-12-01 18:00:00,84925.01,85555.0,84723.83,85199.48,911.27586,,,,,911.27586,0.0
2025-12-01 19:00:00,85199.48,85299.14,84603.97,85024.5,617.02121,86003.7245,793.8722573395723,87591.46901467914,84415.97998532085,0.0,617.02121
2025-12-01 20:00:00,85024.5,85833.01,85007.69,85518.0,1007.0535,85929.6245,764.6112626514404,87458.84702530288,84400.40197469713,1007.0535,0.0
2025-12-01 21:00:00,85518.01,86507.3,85499.99,86436.65,1202.40704,85893.0115,718.273271125572,87329.55804225114,84456.46495774885,1202.40704,0.0
2025-12-01 22:00:00,86436.64,86860.0,86300.0,86572.65,780.37442,85885.5295,709.9110174742497,87305.35153494851,84465.7074650515,780.37442,0.0
2025-12-01 23:00:00,86572.65,86833.55,86249.8,86286.01,604.10735,85882.5235,707.9826972110769,87298.48889442215,84466.55810557785,0.0,604.10735
2025-12-02 00:00:00,86286.01,86674.53,86184.39,86513.33,887.97566,85918.13849999999,721.4553119929913,87361.04912398597,84475.227876014,887.97566,0.0
2025-12-02 01:00:00,86513.33,87350.0,86394.0,86454.93,1192.01967,85940.831,731.2723017842612,87403.37560356852,84478.28639643149,0.0,1192.01967
2025-12-02 02:00:00,86454.93,86857.79,86272.55,86554.47,522.02975,85956.8465,741.4709918396985,87439.7884836794,84473.9045163206,522.02975,0.0
2025-12-02 03:00:00,86554.46,87106.62,86214.99,86976.99,643.79096,85978.18100000001,765.2040625384004,87508.58912507682,84447.7728749232,643.79096,0.0
2025-12-02 04:00:00,86977.0,87288.48,86900.79,86970.28,689.46639,85983.2195,771.68623290664,87526.59196581329,84439.84703418672,0.0,689.46639
2025-12-02 05:00:00,86970.28,87125.36,86818.14,87008.2,320.12167,85998.3865,789.393919924286,87577.17433984857,84419.59866015142,320.12167,0.0
2025-12-02 06:00:00,87008.2,87179.22,86870.0,87090.46,385.60175,86020.523,814.3738153433295,87649.27063068666,84391.77536931334,385.60175,0.0
2025-12-02 07:00:00,87090.46,87117.18,86882.23,87012.65,338.04553,86063.698,843.9062986686606,87751.51059733733,84375.88540266268,0.0,338.04553
2025-12-02 08:00:00,87012.64,87058.41,86296.21,86471.89,1046.58604,86115.7605,834.866115238501,87785.49273047701,84446.028269523,0.0,1046.58604
2025-12-02 09:00:00,86471.88,86999.0,86450.6,86769.87,806.33465,86154.9115,846.777559868963,87848.46661973793,84461.35638026208,806.33465,0.0
2025-12-02 10:00:00,86769.88,87628.78,86760.01,87272.44,661.40198,86215.1385,882.3522866882304,87979.84307337645,84450.43392662355,661.40198,0.0
2025-12-02 11:00:00,87272.44,87602.47,86985.51,87368.92,846.713,86349.691,839.746058174729,88029.18311634946,84670.19888365055,846.713,0.0
2025-12-02 12:00:00,87368.92,87560.77,87208.68,87264.2,839.51657,86484.311,750.8337407028836,87985.97848140576,84982.64351859424,0.0,839.51657
2025-12-02 13:00:00,87264.2,87883.43,87032.75,87731.41,1559.3403,86624.8665,704.3206265037746,88033.50775300755,85216.22524699246,1559.3403,0.0
2025-12-02 14:00:00,87731.41,89275.54,87600.0,89271.99,2529.97385,86828.492,845.1581172002396,88518.80823440048,85138.17576559952,2529.97385,0.0
2025-12-02 15:00:00,89271.99,91200.0,89263.06,90850.01,4371.66947,87119.7675,1142.3186063205078,89404.40471264102,84835.13028735899,4371.66947,0.0
2025-12-02 16:00:00,90850.01,91296.72,90201.0,90759.15,2014.14601,87381.825,1339.6564241330777,90061.13784826615,84702.51215173384,0.0,2014.14601
2025-12-02 17:00:00,90759.15,91990.0,90736.05,91458.4,1594.71699,87632.9125,1598.7349712321793,90830.38244246437,84435.44255753564,1594.71699,0.0
2025-12-02 18:00:00,91458.4,92237.15,91326.22,91954.49,1650.85803,87902.0045,1844.8617418870851,91591.72798377417,84212.28101622582,1650.85803,0.0
2025-12-02 19:00:00,91954.49,92307.65,91850.0,91903.39,892.95903,88182.8735,2006.4197215209272,92195.71294304186,84170.03405695815,0.0,892.95903
2025-12-02 20:00:00,91903.38,91930.09,90720.87,91026.67,1812.81861,88408.5405,2061.807753257908,92532.15600651581,84284.9249934842,0.0,1812.81861
