timestamp,open,high,low,close,volume,media,desvio,BB_up,BB_down,volume_compra,volume_venda
2025-10-01 00:00:00,114048.94,114308.0,113966.67,114239.53,434.59016,,,,,434.59016,0.0
2025-10-01 01:00:00,114239.53,114550.0,114142.99,114549.99,597.2536,,,,,597.2536,0.0
2025-10-01 02:00:00,114549.99,114551.76,114272.15,114272.15,508.42422,,,,,0.0,508.42422
2025-10-01 03:00:00,114272.16,114530.48,114096.58,114176.92,502.30318,,,,,0.0,502.30318
2025-10-01 04:00:00,114176.93,114700.0,114151.0,114289.01,597.89328,,,,,597.89328,0.0
2025-10-01 05:00:00,114289.02,114740.0,114265.63,114569.84,559.75519,,,,,559.75519,0.0
2025-10-01 06:00:00,114569.84,114624.3,114224.88,114256.81,392.52281,,,,,0.0,392.52281
2025-10-01 07:00:00,114256.82,114584.35,114236.59,114539.02,446.26236,,,,,446.26236,0.0
2025-10-01 08:00:00,114539.02,116591.8,114484.43,116044.33,2916.49383,,,,,2916.49383,0.0
2025-10-01 09:00:00,116111.27,116529.93,115950.0,116412.1,1081.73774,,,,,1081.73774,0.0
2025-10-01 10:00:00,116412.1,116551.0,116203.5,116281.64,549.64831,,,,,0.0,549.64831
2025-10-01 11:00:00,116281.64,116795.85,116269.0,116789.58,642.47832,,,,,642.47832,0.0
2025-10-01 12:00:00,116789.57,116887.0,116363.38,116402.65,645.19981,,,,,0.0,645.19981
2025-10-01 13:00:00,116402.65,116843.73,116399.5,116806.96,1233.59755,,,,,1233.59755,0.0
2025-10-01 14:00:00,116806.96,117441.26,116704.74,117292.74,1631.53193,,,,,1631.53193,0.0
2025-10-01 15:00:00,117292.73,117649.99,117091.84,117423.73,1008.01671,,,,,1008.01671,0.0
2025-10-01 16:00:00,117423.73,118199.0,117319.04,117535.79,1840.40868,,,,,1840.40868,0.0
2025-10-01 17:00:00,117535.79,117681.27,116724.56,116768.07,962.36022,,,,,0.0,962.36022
2025-10-01 18:00:00,116768.08,117339.09,116768.07,117234.01,528.26692,,,,,528.26692,0.0
2025-10-01 19:00:00,117234.01,117623.59,117214.8,117439.53,483.28734,115866.22,1322.4498948542475,118511.1197897085,113221.32021029151,483.28734,0.0
2025-10-01 20:00:00,117439.53,117542.24,117163.25,117536.12,412.83403,116031.04950000001,1314.4474751992345,118659.94445039847,113402.15454960155,412.83403,0.0
2025-10-01 21:00:00,117536.13,117579.43,117339.54,117554.96,278.91184,116181.298,1307.9704018564964,118797.23880371299,113565.357196287,278.91184,0.0
2025-10-01 22:00:00,117554.95,118080.0,117554.95,117745.39,593.82096,116354.96,1271.2056598736299,118897.37131974727,113812.54868025274,593.82096,0.0
2025-10-01 23:00:00,117745.39,118649.1,117686.28,118594.99,1161.22401,116575.8635,1256.5873123423441,119089.0381246847,114062.68887531532,1161.22401,0.0
2025-10-02 00:00:00,118594.99,119456.92,118397.32,118428.46,2212.72285,116782.83599999998,1199.712341475423,119182.26068295083,114383.41131704913,0.0,2212.72285
2025-10-02 01:00:00,118428.46,118894.12,118368.05,118617.37,734.6179,116985.2125,1146.9851347996355,119279.18276959927,114691.24223040072,734.6179,0.0
2025-10-02 02:00:00,118617.37,118784.87,118483.39,118753.73,644.14993,117210.0585,1017.4344039648643,119244.92730792973,115175.18969207027,644.14993,0.0
2025-10-02 03:00:00,118753.73,119058.82,118688.61,118733.99,595.85707,117419.807,857.6686405974259,119135.14428119485,115704.46971880515,0.0,595.85707
2025-10-02 04:00:00,118733.99,118930.29,118432.64,118662.04,410.46135,117550.6925,836.184945885194,119223.06239177039,115878.32260822962,0.0,410.46135
2025-10-02 05:00:00,118662.04,118677.32,118279.31,118377.34,484.81157,117648.95449999999,810.417202696288,119269.78890539258,116028.12009460741,0.0,484.81157
2025-10-02 06:00:00,118377.34,118672.34,118295.87,118649.06,380.89847,117767.3255,772.1866764515117,119311.69885290304,116222.95214709698,380.89847,0.0
2025-10-02 07:00:00,118649.07,118678.98,118424.0,118489.76,496.19299,117852.3345,752.2096482992577,119356.75379659851,116347.91520340148,0.0,496.19299
2025-10-02 08:00:00,118489.76,118680.0,118354.61,118668.89,309.01675,117965.6465,690.4976577975938,119346.64181559518,116584.65118440482,309.01675,0.0
