timestamp,open,high,low,close,volume,media,desvio,BB_up,BB_down,ema_90,volume_compra,volume_venda
2025-08-03 07:00:00,113559.34,113720.16,113559.34,113700.0,175.31963,113103.98499999999,454.1975012852392,114012.38000257047,112195.5899974295,114209.7887621843,175.31963,0.0
2025-08-03 08:00:00,113700.0,113790.0,113551.0,113692.0,282.38474,113107.5845,458.764516184866,114025.11353236972,112190.05546763027,114198.40878938904,0.0,282.38474
2025-08-03 09:00:00,113692.01,113710.51,113630.3,113654.95,234.09945,113117.43950000001,468.6943451589934,114054.82819031799,112180.05080968203,114186.46464017169,0.0,234.09945
2025-08-03 10:00:00,113654.95,113900.0,113654.94,113899.99,181.60816,113157.44449999998,500.2043105780479,114157.85312115608,112157.03587884389,114180.16849423385,181.60816,0.0
2025-08-03 11:00:00,113899.99,114260.31,113861.18,113862.18,562.11642,113208.518,517.9943114664961,114244.50662293298,112172.52937706701,114173.17973611881,0.0,562.11642
2025-08-03 12:00:00,113862.19,114098.45,113656.4,114009.99,337.34488,113249.00499999998,548.0851399046331,114345.17527980923,112152.83472019072,114169.59314851179,337.34488,0.0
2025-08-03 13:00:00,114010.0,114095.35,113803.0,113939.0,257.53926,113309.75350000002,554.1344998927475,114418.02249978551,112201.48450021453,114164.52516722582,0.0,257.53926
2025-08-03 14:00:00,113939.0,114065.54,113579.69,113792.28,320.16676,113382.98500000002,512.747158482275,114408.47931696457,112357.49068303546,114156.34395475932,0.0,320.16676
2025-08-03 15:00:00,113792.29,113966.0,113674.05,113959.06,216.51596,113469.46700000002,449.96203301947054,114369.39106603897,112569.54293396107,114152.0080436657,216.51596,0.0
2025-08-03 16:00:00,113959.06,114026.82,113775.55,113995.16,246.66079,113530.225,433.7115514220362,114397.64810284408,112662.80189715594,114148.5608339148,246.66079,0.0
2025-08-03 17:00:00,113995.15,114165.09,113953.97,114117.42,198.95641,113593.13,422.3712606975346,114437.87252139507,112748.38747860494,114147.87641998261,198.95641,0.0
2025-08-03 18:00:00,114117.42,114460.15,114060.36,114380.4,361.64858,113669.04299999999,420.50997590152,114510.06295180303,112828.02304819695,114152.98682833464,361.64858,0.0
2025-08-03 19:00:00,114380.41,114799.97,114259.95,114313.19,447.69931,113757.38500000001,352.2965081098314,114461.97801621967,113052.79198378035,114156.50777716245,0.0,447.69931
2025-08-03 20:00:00,114313.19,114467.0,114163.49,114423.77,200.81959,113830.7715,328.66134821953796,114488.09419643908,113173.44880356092,114162.38167216987,200.81959,0.0
2025-08-03 21:00:00,114423.77,114521.68,114363.46,114435.47,223.44858,113897.14550000001,308.4327424847137,114514.01098496944,113280.28001503058,114168.38361344086,223.44858,0.0
2025-08-03 22:00:00,114435.46,114612.24,114066.56,114324.83,237.81327,113937.50799999999,308.96651246928013,114555.44102493854,113319.57497506143,114171.82199556305,0.0,237.81327
2025-08-03 23:00:00,114324.84,114500.0,114176.0,114208.8,218.11723,113967.73800000001,304.1791265132699,114576.09625302655,113359.37974697347,114172.63469895726,0.0,218.11723
2025-08-04 00:00:00,114208.81,114914.29,114107.6,114899.87,508.31725,114039.31099999999,346.0348025074517,114731.38060501489,113347.24139498509,114188.61789238677,508.31725,0.0
2025-08-04 01:00:00,114899.86,115000.0,114620.14,114671.96,423.44241,114091.98300000001,358.56105009218555,114809.10510018437,113374.86089981564,114199.24079585078,0.0,423.44241
2025-08-04 02:00:00,114671.96,114877.98,114418.68,114797.9,351.22547,114153.91100000001,368.54359222135207,114890.99818444271,113416.8238155573,114212.39814099691,351.22547,0.0
2025-08-04 03:00:00,114797.9,114799.0,114527.73,114570.61,242.02073,114197.4415,363.48951914636825,114924.42053829273,113470.46246170727,114220.27092910687,0.0,242.02073
2025-08-04 04:00:00,114570.61,114653.51,114345.74,114383.55,269.38623,114232.019,345.3161155704683,114922.65123114093,113541.38676885907,114223.85948011551,0.0,269.38623
2025-08-04 05:00:00,114383.54,114418.75,114188.0,114391.26,265.57526,114268.8345,318.78574047682713,114906.40598095366,113631.26301904634,114227.53861242066,265.57526,0.0
2025-08-04 06:00:00,114391.26,114482.49,114148.58,114423.76,331.16254,114295.023,308.2293671773798,114911.48173435476,113678.56426564524,114231.85117038943,331.16254,0.0
2025-08-04 07:00:00,114423.77,114778.5,114402.45,114652.97,355.14904,114334.5625,300.40385658535547,114935.37021317071,113733.75478682929,114241.10652928197,355.14904,0.0
2025-08-04 08:00:00,114652.98,114750.0,114360.99,114546.25,411.15429,114361.3755,293.7679548372284,114948.91140967445,113773.83959032554,114247.81297918786,0.0,411.15429
2025-08-04 09:00:00,114546.25,114744.2,114302.29,114325.92,278.67574,114380.72149999999,276.7350328435676,114934.19156568711,113827.25143431286,114249.52961700791,0.0,278.67574
2025-08-04 10:00:00,114325.92,114506.16,114234.58,114251.83,264.56078,114403.699,242.23233729326833,114888.16367458653,113919.23432541346,114249.58017487587,0.0,264.56078
2025-08-04 11:00:00,114251.83,114517.55,114217.97,114493.09,234.25413,114430.40049999999,218.95458648284193,114868.30967296567,113992.49132703431,114254.93203916431,234.25413,0.0
2025-08-04 12:00:00,114493.09,114535.48,114327.95,114444.36,221.8459,114452.8605,193.52038525770516,114839.9012705154,114065.81972948459,114259.0952910508,0.0,221.8459
2025-08-04 13:00:00,114444.36,114913.89,114121.0,114913.88,839.66562,114492.6835,202.59551021878832,114897.87452043757,114087.49247956242,114273.48616377496,839.66562,0.0
2025-08-04 14:00:00,114913.89,115466.0,114652.96,114736.78,1386.32387,114510.50249999999,207.80545762745496,114926.11341525489,114094.89158474508,114283.66844588978,0.0,1386.32387
2025-08-04 15:00:00,114736.78,115022.97,114560.33,114826.0,437.62587,114536.143,213.73086879239722,114963.60473758478,114108.68126241521,114295.58782070539,437.62587,0.0
2025-08-04 16:00:00,114826.01,115405.22,114826.0,115301.0,612.68493,114580.0045,271.62655448197233,115123.25760896393,114036.75139103606,114317.6847916789,612.68493,0.0
2025-08-04 17:00:00,115301.0,115720.0,115148.08,115193.41,546.48208,114617.9015,301.61766931830596,115221.13683863662,114014.66616136339,114336.93149955408,0.0,546.48208
2025-08-04 18:00:00,115193.41,115312.76,114913.88,114957.64,298.66935,114649.54200000002,302.4461735425496,115254.43434708512,114044.64965291492,114350.57344461881,0.0,298.66935
2025-08-04 19:00:00,114957.63,115134.46,114732.65,114777.62,385.27982,114677.98299999998,285.06441781870404,115248.11183563739,114107.85416436256,114359.95908319861,0.0,385.27982
2025-08-04 20:00:00,114777.62,115076.34,114616.33,114811.96,363.41688,114673.5875,282.12560763407544,115237.83871526814,114109.33628473185,114369.89316928216,363.41688,0.0
2025-08-04 21:00:00,114811.95,115258.62,114810.75,115111.09,229.85173,114695.544,298.5990395585057,115292.742079117,114098.34592088299,114386.18320951771,229.85173,0.0
2025-08-04 22:00:00,115111.09,115325.88,115086.72,115325.88,225.85251,114721.943,329.8304923681034,115381.60398473621,114062.28201526379,114406.8358862316,225.85251,0.0
2025-08-04 23:00:00,115325.88,115340.0,115046.67,115055.03,185.05673,114746.16400000002,335.8639336084492,115417.89186721692,114074.43613278311,114421.08191071003,0.0,185.05673
2025-08-05 00:00:00,115055.03,115127.81,114840.0,114886.96,347.41151,114771.33450000003,325.97631293464383,115423.28712586932,114119.38187413073,114431.32098959551,0.0,347.41151
2025-08-05 01:00:00,114886.97,115046.68,114695.18,114708.11,309.55292,114787.177,314.0123691009809,115415.20173820195,114159.15226179804,114437.40426454945,0.0,309.55292
2025-08-05 02:00:00,114708.11,114827.79,114614.94,114719.27,238.27103,114801.95250000001,302.76312851492673,115407.47875702986,114196.42624297016,114443.59911587802,238.27103,0.0
2025-08-05 03:00:00,114719.27,114737.82,114256.85,114256.85,503.68849,114782.1465,325.15098721531655,115432.44847443064,114131.84452556937,114439.49473970488,0.0,503.68849
2025-08-05 04:00:00,114256.85,114426.65,114149.95,114338.06,577.56577,114771.73700000001,336.24385200560897,115444.22470401123,114099.24929598879,114437.26540476631,577.56577,0.0
2025-08-05 05:00:00,114338.07,114487.25,114239.87,114405.99,337.63342,114775.7405,331.09357418734044,115437.92764837468,114113.55335162532,114436.57803323299,337.63342,0.0
2025-08-05 06:00:00,114406.0,114500.66,114105.71,114178.63,389.84213,114772.0805,337.5318283389467,115447.1441566779,114097.0168433221,114430.90884568941,0.0,389.84213
2025-08-05 07:00:00,114178.64,114395.3,113725.72,113969.7,820.50191,114745.91100000001,378.1470669614813,115502.20513392297,113989.61686607705,114420.77238754238,0.0,820.50191
2025-08-05 08:00:00,113969.7,114540.0,113928.87,114281.09,460.31877,114737.74749999998,386.6660181722764,115511.07953634454,113964.41546365543,114417.70244495902,460.31877,0.0
2025-08-05 09:00:00,114281.09,114792.72,114281.08,114694.76,482.30599,114726.7915,384.51104778152444,115495.81359556306,113957.76940443696,114423.79162199289,482.30599,0.0
2025-08-05 10:00:00,114694.76,115096.73,114586.73,114841.27,438.67573,114732.01600000002,385.36283792918476,115502.74167585839,113961.29032414165,114432.96697096007,438.67573,0.0
2025-08-05 11:00:00,114841.28,114972.0,114750.0,114827.07,212.26183,114732.06950000001,385.37664650073316,115502.82279300148,113961.31620699854,114441.62857599392,0.0,212.26183
2025-08-05 12:00:00,114827.07,114893.13,113500.01,113937.35,935.92869,114663.88700000002,399.78337143349336,115463.453742867,113864.32025713303,114430.54553036769,0.0,935.92869
2025-08-05 13:00:00,113937.35,114573.17,113868.0,114381.43,634.93972,114623.28799999999,384.100446752908,115391.4888935058,113855.08710649417,114429.4660681618,634.93972,0.0
2025-08-05 14:00:00,114380.75,114386.37,112650.0,113037.12,2125.43779,114527.26199999999,514.1599035278667,115555.58180705571,113498.94219294426,114398.86505567473,0.0,2125.43779
2025-08-05 15:00:00,113037.12,113249.11,112692.3,112934.0,894.1622,114435.081,621.0646910444212,115677.21038208884,113192.95161791117,114366.67021928627,0.0,894.1622
2025-08-05 16:00:00,112934.0,113367.31,112815.68,113175.73,505.57628,114353.26950000001,674.293797777192,115701.8570955544,113004.68190444562,114340.49570897227,505.57628,0.0
2025-08-05 17:00:00,113175.73,113661.96,113096.0,113640.01,359.20465,114279.7155,667.4781200630451,115614.6717401261,112944.75925987391,114325.10041866518,359.20465,0.0
2025-08-05 18:00:00,113640.01,113653.93,113261.79,113644.71,313.62971,114195.657,633.8050908275762,115463.26718165516,112928.04681834485,114310.14678309011,313.62971,0.0
2025-08-05 19:00:00,113644.72,113763.27,113407.35,113616.52,256.1101,114123.73150000002,612.4102997971535,115348.55209959434,112898.91090040571,114294.9022384068,0.0,256.1101
2025-08-05 20:00:00,113616.51,113989.97,113494.47,113690.71,242.46818,114063.919,592.0224170622433,115247.96383412449,112879.8741658755,114281.62328811213,242.46818,0.0
2025-08-05 21:00:00,113690.71,113862.45,113569.07,113606.53,183.41893,114008.84,580.0575757176017,115168.9551514352,112848.72484856479,114266.78607298878,0.0,183.41893
2025-08-05 22:00:00,113606.52,113989.4,113304.0,113961.25,268.24607,113970.93899999998,555.436923273745,115081.81284654747,112860.0651534525,114260.07099446154,268.24607,0.0
2025-08-05 23:00:00,113961.25,114228.88,113918.4,114129.75,205.63896,113964.58399999999,552.713947729521,115070.01189545903,112859.15610454095,114257.20679678106,205.63896,0.0
2025-08-06 00:00:00,114129.75,114139.38,113748.67,113879.7,295.3476,113941.666,545.8734058311504,115033.4128116623,112849.91918833769,114248.90994410455,0.0,295.3476
2025-08-06 01:00:00,113879.69,113945.14,113588.77,113821.21,292.50885,113912.427,535.2516485001439,114982.93029700029,112841.9237029997,114239.50994533302,0.0,292.50885
2025-08-06 02:00:00,113820.77,113833.88,113491.76,113623.22,206.78627,113884.65650000001,535.121474426495,114954.899448853,112814.41355114702,114225.96511136966,0.0,206.78627
2025-08-06 03:00:00,113623.23,113658.13,113400.0,113509.97,266.89492,113861.67,541.1165283686158,114943.90305673722,112779.43694326277,114210.22895507583,0.0,266.89492
2025-08-06 04:00:00,113509.98,113582.71,113355.13,113429.21,248.98133,113819.076,539.8907485330716,114898.85749706614,112739.29450293386,114193.06370331591,0.0,248.98133
2025-08-06 05:00:00,113429.21,114417.02,113384.81,114148.01,602.70557,113791.7385,505.99494053302885,114803.72838106606,112779.74861893395,114192.07351203423,602.70557,0.0
2025-08-06 06:00:00,114148.01,114200.0,113933.23,114084.93,265.65128,113753.92149999998,448.4141115587529,114650.7497231175,112857.09327688247,114189.71870957193,0.0,265.65128
2025-08-06 07:00:00,114084.92,114300.0,114019.66,114227.91,319.69253,113723.9635,389.02691377978937,114502.01732755957,112945.90967244042,114190.55807859232,319.69253,0.0
2025-08-06 08:00:00,114227.9,114250.0,113727.57,113948.22,382.35629,113724.50700000001,389.34818166969933,114503.20336333942,112945.81063666061,114185.23196697491,0.0,382.35629
2025-08-06 09:00:00,113948.23,114368.31,113906.96,114093.15,340.97337,113710.09300000002,368.52784586789244,114447.14869173581,112973.03730826423,114183.20818748095,340.97337,0.0
2025-08-06 10:00:00,114093.15,114226.69,113899.2,114067.2,335.97303,113761.597,340.4348767478747,114442.46675349574,113080.72724650425,114180.65855698686,0.0,335.97303
2025-08-06 11:00:00,114067.2,114404.23,114007.85,114226.69,220.99495,113826.2315,294.67774845497485,114415.58699690994,113236.87600309004,114181.67023705308,220.99495,0.0
2025-08-06 12:00:00,114226.68,114333.59,113809.02,113914.31,306.06988,113863.1605,252.0646463754581,114367.28979275092,113359.03120724908,114175.79418788708,0.0,306.06988
2025-08-06 13:00:00,113914.31,114390.88,113579.9,114270.09,671.195,113894.6645,261.8899492751278,114418.44439855026,113370.88460144974,114177.86662331813,671.195,0.0
2025-08-06 14:00:00,114270.09,115200.0,113869.88,115187.96,1041.66895,113971.827,383.48783932000015,114738.80267864,113204.85132136001,114200.06647775069,1041.66895,0.0
2025-08-06 15:00:00,115187.96,115515.09,114832.38,115413.87,1490.7463,114061.69449999998,491.28816357424654,115044.27082714847,113079.1181728515,114226.74347823967,1490.7463,0.0
2025-08-06 16:00:00,115413.87,115477.06,114942.18,115132.49,642.38859,114133.78349999999,537.5849582234883,115208.95341644697,113058.61358355301,114246.64999520144,0.0,642.38859
2025-08-06 17:00:00,115132.49,115514.28,115024.0,115500.0,392.98209,114228.45700000001,602.6364880746346,115433.72997614928,113023.18402385074,114274.19614915305,392.98209,0.0
2025-08-06 18:00:00,115500.0,115716.0,115301.27,115423.22,479.34282,114301.55550000002,654.9180434742445,115611.3915869485,112991.71941305153,114299.44942060023,0.0,479.34282
2025-08-06 19:00:00,115423.23,115525.48,115118.8,115259.99,213.24559,114358.0675,687.2769558870651,115732.62141177413,112983.51358822588,114320.56020256504,0.0,213.24559
2025-08-06 20:00:00,115260.0,115260.0,114987.68,115045.64,210.50571,114416.3645,693.9813565406611,115804.32721308131,113028.40178691868,114336.49602228888,0.0,210.50571
2025-08-06 21:00:00,115045.65,115221.14,114793.01,115048.78,185.66057,114477.74299999999,692.8577898370279,115863.45857967404,113092.02742032593,114352.1506152056,185.66057,0.0
2025-08-06 22:00:00,115048.77,115210.95,115039.14,115106.67,165.26512,114551.91549999997,675.7566846640176,115903.42886932801,113200.40213067194,114368.73345882745,165.26512,0.0
2025-08-06 23:00:00,115106.66,115122.34,114963.2,114992.27,183.21657,114626.0305,635.5559454729305,115897.14239094585,113354.91860905413,114382.43755863344,0.0,183.21657
2025-08-07 00:00:00,114992.27,115015.82,114856.15,114890.65,163.37387,114699.10250000001,571.4961741168471,115842.0948482337,113556.11015176632,114393.60706283929,0.0,163.37387
2025-08-07 01:00:00,114890.66,115185.58,114580.53,114763.46,404.60721,114729.875,556.6369729147683,115843.14894582954,113616.60105417046,114401.73569882085,0.0,404.60721
2025-08-07 02:00:00,114763.47,114859.0,114404.22,114565.28,452.19409,114753.8925,537.3742363309697,115828.64097266195,113679.14402733806,114405.33007906655,0.0,452.19409
2025-08-07 03:00:00,114564.76,114624.3,114404.7,114546.03,172.73916,114769.7985,525.5643352602559,115820.92717052052,113718.66982947949,114408.42238502114,0.0,172.73916
2025-08-07 04:00:00,114546.03,114648.0,114259.0,114349.58,270.06529,114789.86649999997,499.56177654196415,115788.99005308391,113790.74294691604,114407.1291457899,0.0,270.06529
2025-08-07 05:00:00,114349.58,114568.74,114278.02,114568.73,404.27424,114813.64549999998,475.38660480283954,115764.41870960567,113862.8722903943,114410.6808129154,404.27424,0.0
2025-08-07 06:00:00,114568.74,114784.0,114511.96,114650.01,387.25216,114842.78600000001,444.05241357763776,115730.89082715528,113954.68117284474,114415.94079504913,387.25216,0.0
2025-08-07 07:00:00,114650.01,114876.79,114640.03,114787.99,229.36946,114870.851,420.15935635863383,115711.16971271727,114030.53228728272,114424.11770065244,229.36946,0.0
2025-08-07 08:00:00,114787.99,115179.99,114787.98,114948.74,302.6219,114922.57250000001,354.7970176084538,115632.16653521692,114212.9784647831,114435.64786107765,302.6219,0.0
2025-08-07 09:00:00,114948.74,115077.37,114844.78,115062.19,216.94309,114962.17749999999,320.70039004892584,115603.57828009785,114320.77671990213,114449.41801797703,216.94309,0.0
2025-08-07 10:00:00,115062.19,116430.01,115038.06,116347.22,1912.68886,115020.14050000001,444.5161097958694,115909.17271959175,114131.10828040827,114491.12795164785,1912.68886,0.0
2025-08-07 11:00:00,116347.23,116828.93,116347.23,116519.53,1265.855,115075.4235,551.8542245181912,116179.13194903638,113971.71505096363,114535.7082164468,1265.855,0.0
2025-08-07 12:00:00,116519.54,116588.02,116035.84,116390.0,797.0617,115138.299,625.4306657764447,116389.16033155289,113887.4376684471,114576.4618820194,0.0,797.0617
2025-08-07 13:00:00,116390.01,116741.05,116200.0,116640.0,668.99023,115195.299,706.7868403511486,116608.87268070229,113781.72531929771,114621.81436812886,668.99023,0.0
2025-08-07 14:00:00,116640.01,116680.0,116204.32,116363.16,793.48345,115242.296,752.5109577477238,116747.31791549546,113737.27408450455,114660.08570069745,0.0,793.48345
2025-08-07 15:00:00,116363.16,116791.11,116240.0,116689.81,487.19639,115313.78700000001,819.2405510759522,116952.26810215191,113675.30589784811,114704.69502595684,487.19639,0.0
2025-08-07 16:00:00,116689.8,116748.66,115632.31,116259.24,767.87711,115374.46699999999,842.9360918404336,117060.33918368086,113688.59481631912,114738.86084956219,0.0,767.87711
2025-08-07 17:00:00,116259.24,116560.0,116120.0,116511.54,505.06396,115447.60500000001,876.0005854389152,117199.60617087784,113695.60382912218,114777.8208308905,505.06396,0.0
2025-08-07 18:00:00,116511.55,116573.36,116123.72,116561.05,422.06821,115520.32400000002,906.05929638294,117332.4425927659,113708.20540723414,114817.01268076104,422.06821,0.0
2025-08-07 19:00:00,116561.05,117520.0,116488.0,117461.98,1040.61628,115643.80950000002,994.3032245296689,117632.41594905936,113655.20305094068,114875.1438306344,1040.61628,0.0
2025-08-07 20:00:00,117461.99,117496.05,117140.32,117182.19,510.82309,115758.3865,1034.1776976407184,117826.74189528143,113690.03110471855,114925.84814204903,0.0,510.82309
2025-08-07 21:00:00,117182.19,117354.21,117012.0,117105.78,337.78727,115875.50249999999,1048.11143566772,117971.72537133543,113779.27962866455,114973.75873233366,0.0,337.78727
2025-08-07 22:00:00,117105.77,117621.0,117079.39,117554.23,676.81999,116024.95,1064.4238858006538,118153.7977716013,113896.1022283987,115030.47238656809,676.81999,0.0
