timestamp,open,high,low,close,volume,media,desvio,BB_up,BB_down,volume_compra,volume_venda
2025-12-01 00:00:00,90360.01,90417.0,89510.0,89816.17,662.20688,,,,,0.0,662.20688
2025-12-01 00:05:00,89816.18,89831.89,88949.08,89144.95,549.79928,,,,,0.0,549.79928
2025-12-01 00:10:00,89144.94,89308.59,88874.72,88920.0,292.72146,,,,,0.0,292.72146
2025-12-01 00:15:00,88920.0,89097.61,88626.04,88719.99,327.35454,,,,,0.0,327.35454
2025-12-01 00:20:00,88718.47,88848.04,88409.78,88542.68,373.54584,,,,,0.0,373.54584
2025-12-01 00:25:00,88542.67,88679.81,88350.36,88375.56,195.82738,,,,,0.0,195.82738
2025-12-01 00:30:00,88375.55,88440.0,87784.4,87950.0,544.4279,,,,,0.0,544.4279
2025-12-01 00:35:00,87950.0,88083.87,87637.71,87859.87,353.82982,,,,,0.0,353.82982
2025-12-01 00:40:00,87859.88,88194.0,87698.01,87735.34,269.74125,,,,,0.0,269.74125
2025-12-01 00:45:00,87737.65,87775.51,87419.15,87421.58,367.56604,,,,,0.0,367.56604
2025-12-01 00:50:00,87421.57,87499.98,87142.82,87150.71,310.51946,,,,,0.0,310.51946
2025-12-01 00:55:00,87150.71,87300.0,86959.99,87000.0,359.91541,,,,,0.0,359.91541
2025-12-01 01:00:00,87000.0,87580.0,86941.4,87429.37,352.64685,,,,,352.64685,0.0
2025-12-01 01:05:00,87429.37,87697.95,87275.57,87396.4,227.61797,,,,,0.0,227.61797
2025-12-01 01:10:00,87395.41,87562.48,87200.67,87411.81,122.1233,,,,,122.1233,0.0
2025-12-01 01:15:00,87411.81,87749.99,87400.0,87532.28,180.12467,,,,,180.12467,0.0
2025-12-01 01:20:00,87532.27,87562.23,87332.18,87339.37,99.16871,,,,,0.0,99.16871
2025-12-01 01:25:00,87339.37,87414.6,87240.66,87268.11,140.70263,,,,,0.0,140.70263
2025-12-01 01:30:00,87268.1,87463.15,87178.0,87363.5,110.65726,,,,,110.65726,0.0
2025-12-01 01:35:00,87363.5,87603.0,87343.02,87435.57,68.37334,87890.663,770.138705361437,89430.94041072288,86350.38558927712,68.37334,0.0
