timestamp,open,high,low,close,volume,media,desvio,BB_up,BB_down,ema_90,volume_compra,volume_venda,rsi,nota_tendencia,status_tendencia
2024-12-06 20:00:00,101439.99,101898.99,101056.0,101360.0,1587.73777,98848.76100000001,1337.1920407799266,101523.14508155987,96174.37691844016,99201.27188931442,0.0,1587.73777,65.01254940622545,65.01,Subida
2024-12-06 21:00:00,101360.0,101449.99,100290.9,100372.01,1134.08609,98961.4425,1367.0263006474197,101695.49510129484,96227.38989870517,99227.00239724158,0.0,1134.08609,55.96769630637147,55.97,Lateralizando
2024-12-06 22:00:00,100372.01,100707.37,100357.68,100504.0,695.79652,99107.15550000001,1368.4360560699588,101844.02761213992,96370.2833878601,99255.06827862088,695.79652,0.0,56.83175233353007,56.83,Lateralizando
2024-12-06 23:00:00,100504.0,100573.99,99053.03,99740.84,1999.91146,99207.43299999999,1335.707128055336,101878.84725611066,96536.01874388932,99265.74458018965,0.0,1999.91146,50.64368476711685,50.64,Lateralizando
2024-12-07 00:00:00,99740.84,100406.15,99529.41,100272.01,912.55455,99327.15849999999,1317.4152445374546,101961.9889890749,96692.32801092508,99287.86030370196,912.55455,0.0,54.367918281361476,54.37,Lateralizando
2024-12-07 01:00:00,100272.01,100428.0,99824.62,100044.31,666.65588,99436.1735,1279.6359050558508,101995.44531011171,96876.9016898883,99304.48557175246,0.0,666.65588,52.53779562747581,52.54,Lateralizando
2024-12-07 02:00:00,100044.31,100169.42,99868.0,99930.01,423.24483,99528.676,1242.7752924228885,102014.22658484579,97043.12541515422,99318.23336138428,0.0,423.24483,51.598839480225884,51.6,Lateralizando
2024-12-07 03:00:00,99930.01,99930.01,99285.71,99299.63,800.94309,99586.73049999999,1200.8307561608328,101988.39201232165,97185.06898767833,99317.82449629891,0.0,800.94309,46.64729374528219,46.65,Lateralizando
2024-12-07 04:00:00,99299.64,99666.31,99025.01,99494.57,859.54997,99644.19,1165.2739954507024,101974.73799090141,97313.64200909859,99321.70901286378,859.54997,0.0,48.299553681691755,48.3,Lateralizando
2024-12-07 05:00:00,99494.58,99643.96,98844.0,99155.98,909.81086,99701.989,1106.6207443568983,101915.2304887138,97488.7475112862,99318.06661697666,0.0,909.81086,45.65490947026921,45.65,Lateralizando
2024-12-07 06:00:00,99155.99,99393.6,99060.12,99336.27,808.71363,99762.5635,1047.31126226448,101857.18602452896,97667.94097547105,99318.46669132882,808.71363,0.0,47.30930836138383,47.31,Lateralizando
2024-12-07 07:00:00,99336.28,99494.19,99108.0,99405.2,675.92852,99829.3425,973.6750512031696,101776.69260240634,97881.99239759365,99320.37291789302,675.92852,0.0,47.96157531787322,47.96,Lateralizando
2024-12-07 08:00:00,99405.2,99561.44,99260.0,99414.76,498.53222,99918.266,834.0475376417636,101586.36107528354,98250.17092471647,99322.447359258,498.53222,0.0,48.05761432649376,48.06,Lateralizando
2024-12-07 09:00:00,99414.76,99821.83,99414.75,99676.48,558.38011,99972.49049999999,776.5550483586419,101525.60059671727,98419.3804032827,99330.22829641716,558.38011,0.0,50.73801160078902,50.74,Lateralizando
2024-12-07 10:00:00,99676.48,99708.43,99440.0,99529.5,795.39219,99974.881,775.0367828955149,101524.95456579102,98424.80743420897,99334.6078942981,0.0,795.39219,49.2024404845083,49.2,Lateralizando
2024-12-07 11:00:00,99529.5,99750.0,99421.53,99620.0,437.99027,99990.38149999999,764.061634819386,101518.50476963876,98462.25823036121,99340.88024826956,437.99027,0.0,50.201807678346455,50.2,Lateralizando
2024-12-07 12:00:00,99620.0,99703.55,99364.0,99426.87,421.89864,100011.5215,740.8320463773938,101493.18559275479,98529.85740724522,99342.77013292297,0.0,421.89864,48.030194679591446,48.03,Lateralizando
2024-12-07 13:00:00,99426.88,99518.75,99304.0,99350.0,495.32597,99936.819,727.6750293835812,101392.16905876716,98481.46894123284,99342.9290311005,0.0,495.32597,47.155834568934445,47.16,Lateralizando
2024-12-07 14:00:00,99350.0,99779.34,99036.01,99465.3,738.05732,99841.8865,651.560543878851,101145.00758775769,98538.7654122423,99345.61850294445,738.05732,0.0,48.66537075677053,48.67,Lateralizando
2024-12-07 15:00:00,99465.3,99800.0,99336.0,99756.01,753.80096,99757.6875,532.0141593374053,100821.71581867481,98693.65918132519,99354.63809628632,753.80096,0.0,52.36049521521361,52.36,Lateralizando
2024-12-07 16:00:00,99756.0,99799.99,99476.62,99621.56,503.9181,99670.7655,375.4126793062525,100421.5908586125,98919.94014138749,99360.50451175256,0.0,503.9181,50.54827689827994,50.55,Lateralizando
2024-12-07 17:00:00,99621.57,99717.8,99460.37,99631.97,416.16617,99633.76349999999,337.18160012966473,100308.12670025931,98959.40029974066,99366.47078621954,416.16617,0.0,50.69057898864572,50.69,Lateralizando
2024-12-07 18:00:00,99631.98,100263.64,99582.35,100123.32,722.0258,99614.72949999999,293.36929623491295,100201.46809246982,99027.99090753015,99383.10483487404,722.0258,0.0,56.98271070494373,56.98,Lateralizando
2024-12-07 19:00:00,100123.32,100262.35,99920.31,100077.45,615.47471,99631.56,310.1600965035741,100251.88019300715,99011.23980699285,99398.3651681735,0.0,615.47471,56.26094312039445,56.26,Lateralizando
2024-12-07 20:00:00,100077.45,100380.72,100077.45,100313.57,439.41032,99633.638,314.78158674489435,100263.2011734898,99004.07482651022,99418.47956008179,439.41032,0.0,59.13066962123992,59.13,Lateralizando
2024-12-07 21:00:00,100313.57,100439.18,99700.0,99869.8,527.22024,99624.9125,305.06770701237934,100235.04791402476,99014.77708597525,99428.39869062944,0.0,527.22024,52.198925743615746,52.2,Lateralizando
2024-12-07 22:00:00,99869.81,100046.92,99595.11,99595.11,408.98144,99608.16750000001,296.51090468755433,100201.18930937511,99015.14569062491,99432.06267545078,0.0,408.98144,48.4155120370358,48.42,Lateralizando
2024-12-07 23:00:00,99595.12,100259.0,99595.11,99831.99,541.97011,99634.78550000001,291.20316469994884,100217.1918293999,99052.37917060012,99440.85228697932,541.97011,0.0,51.6687829302058,51.67,Lateralizando
2024-12-08 00:00:00,99831.99,99978.38,99632.28,99978.38,384.70173,99658.976,298.9349135002891,100256.84582700058,99061.10617299941,99452.66608286988,384.70173,0.0,53.61566711911831,53.62,Lateralizando
2024-12-08 01:00:00,99978.38,100128.0,99669.01,99848.36,390.67541,99693.595,276.8974147775313,100247.38982955506,99139.80017044494,99461.36265247714,0.0,390.67541,51.62651220650213,51.63,Lateralizando
2024-12-08 02:00:00,99848.35,100328.88,99750.17,100146.9,590.34251,99734.1265,281.13675314919647,100296.4000062984,99171.8529937016,99476.42940736774,590.34251,0.0,55.691343492883895,55.69,Lateralizando
2024-12-08 03:00:00,100146.91,100260.0,99912.0,99934.82,322.49487,99760.60750000001,273.3592177620582,100307.32593552413,99213.8890644759,99486.50392588714,0.0,322.49487,52.32741850801536,52.33,Lateralizando
2024-12-08 04:00:00,99934.83,100030.0,99694.66,99756.01,483.49842,99777.67000000001,261.00696122993594,100299.68392245988,99255.65607754014,99492.4271363072,0.0,483.49842,49.60674688301651,49.61,Lateralizando
2024-12-08 05:00:00,99756.0,99783.56,99370.0,99534.26,431.31034,99770.55900000001,265.8022343555069,100302.16346871102,99238.954531289,99493.34653990484,0.0,431.31034,46.38576661413967,46.39,Lateralizando
2024-12-08 06:00:00,99534.26,99803.32,99336.0,99675.96,397.06249,99777.88200000001,260.7814905765504,100299.44498115311,99256.31901884692,99497.3600225443,397.06249,0.0,48.67892456814792,48.68,Lateralizando
2024-12-08 07:00:00,99675.97,99863.35,99632.61,99675.11,278.48465,99780.6375,259.3124749038283,100299.26244980765,99262.01255019235,99501.2666154554,0.0,278.48465,48.66547808776041,48.67,Lateralizando
2024-12-08 08:00:00,99675.11,99687.85,98964.0,98980.01,668.22137,99758.29449999999,306.3782483256006,100371.05099665119,99145.53800334879,99489.81042610473,0.0,668.22137,39.14326771642213,39.14,Queda
2024-12-08 09:00:00,98980.02,99300.0,98657.7,98884.02,890.41696,99734.99549999999,353.2018674694458,100441.39923493889,99028.5917650611,99476.49635080573,0.0,890.41696,38.03643999753687,38.04,Queda
2024-12-08 10:00:00,98884.03,99409.02,98876.0,99249.22,525.53622,99724.19149999999,364.99367477245863,100454.1788495449,98994.20415045507,99471.50126617264,525.53622,0.0,44.46985034443009,44.47,Lateralizando
2024-12-08 11:00:00,99249.21,99844.28,99124.01,99701.16,473.22138,99721.449,364.94807682443064,100451.34515364886,98991.55284635113,99476.54871087213,473.22138,0.0,51.21956285665742,51.22,Lateralizando
2024-12-08 12:00:00,99701.17,100200.0,99452.0,99922.48,766.06693,99736.49500000001,366.811502223028,100470.11800444606,99002.87199555396,99486.34939854527,766.06693,0.0,54.15817897566131,54.16,Lateralizando
2024-12-08 13:00:00,99922.49,100500.0,99803.8,100408.8,993.73135,99775.3365,395.19203726624346,100565.72057453249,98984.95242546752,99506.62303813768,993.73135,0.0,59.8778092829822,59.88,Lateralizando
2024-12-08 14:00:00,100408.79,100426.1,99724.75,99726.73,784.39963,99755.50700000001,386.6702712171131,100528.84754243423,98982.16645756579,99511.460553783,0.0,784.39963,50.383085056135926,50.38,Lateralizando
2024-12-08 15:00:00,99726.72,99964.63,99357.16,99912.01,844.24534,99747.23500000002,381.1507125796269,100509.53642515927,98984.93357484076,99520.26383831525,844.24534,0.0,52.58265590293842,52.58,Lateralizando
2024-12-08 16:00:00,99912.01,100142.85,99733.15,99832.96,648.81492,99723.2045,358.0139362984393,100439.23237259689,99007.17662740313,99527.1362814292,0.0,648.81492,51.53298889960057,51.53,Lateralizando
2024-12-08 17:00:00,99832.97,100000.0,99628.01,99943.98,477.73217,99726.9135,359.9913771082913,100446.89625421658,99006.93074578341,99536.29768183734,477.73217,0.0,52.95342299980805,52.95,Lateralizando
2024-12-08 18:00:00,99943.99,100016.0,99563.83,99660.98,561.37841,99730.20700000001,359.02207535259174,100448.2511507052,99012.16284929482,99539.03795256618,0.0,561.37841,49.010369040710806,49.01,Lateralizando
2024-12-08 19:00:00,99660.99,100198.0,99480.0,100100.98,531.70789,99743.6565,367.9627568864577,100479.58201377292,99007.73098622708,99551.38832723506,531.70789,0.0,54.662904547246676,54.66,Lateralizando
2024-12-08 20:00:00,100100.99,100156.0,99800.0,99800.01,402.06692,99734.738,364.1157292399707,100462.96945847994,99006.50654152005,99556.8525398233,0.0,402.06692,50.5360607459135,50.54,Lateralizando
2024-12-08 21:00:00,99800.01,100058.83,99736.06,100026.97,359.99203,99743.6685,369.20394646734366,100482.07639293469,99005.26060706531,99567.18479169531,359.99203,0.0,53.39353476815596,53.39,Lateralizando
2024-12-08 22:00:00,100026.98,100274.44,99879.21,100220.01,504.28845,99747.324,373.7405415862974,100494.80508317259,98999.8429168274,99581.53259847123,504.28845,0.0,55.735763160326854,55.74,Lateralizando
2024-12-08 23:00:00,100220.01,101351.0,100088.98,101109.59,1902.60649,99806.0625,481.5308665394343,100769.12423307887,98843.00076692113,99615.1162776257,1902.60649,0.0,64.57175163061984,64.57,Subida
2024-12-09 00:00:00,101109.6,101215.93,99347.98,99656.36,2258.99758,99801.07999999999,482.5904121890502,100766.26082437809,98835.89917562189,99616.02273306249,0.0,2258.99758,47.78897246562909,47.79,Lateralizando
2024-12-09 01:00:00,99656.36,99863.99,99390.0,99528.54,823.51766,99800.794,482.7585271987571,100766.3110543975,98835.27694560248,99614.10003563254,0.0,823.51766,46.64072435148316,46.64,Lateralizando
2024-12-09 02:00:00,99528.55,99721.56,99009.73,99195.89,1413.47378,99776.79049999999,500.88669154096135,100778.56388308191,98775.01711691807,99604.90860627797,0.0,1413.47378,43.69804175076472,43.7,Lateralizando
2024-12-09 03:00:00,99195.89,99350.45,98432.18,99090.84,1635.58345,99747.577,523.6502785467236,100794.87755709345,98700.27644290656,99593.61039515099,0.0,1635.58345,42.78010409870108,42.78,Lateralizando
2024-12-09 04:00:00,99090.84,99459.61,98767.54,99427.99,1121.55117,99769.976,498.04486784135526,100766.0657356827,98773.88626431729,99589.97038646635,1121.55117,0.0,46.653309106865535,46.65,Lateralizando
2024-12-09 05:00:00,99428.0,99554.89,99324.0,99435.87,828.28925,99797.56850000001,460.2291752602659,100718.02685052055,98877.11014947947,99586.58356478576,828.28925,0.0,46.74404504520696,46.74,Lateralizando
2024-12-09 06:00:00,99435.87,99475.99,98856.02,99044.64,742.40929,99787.3395,475.091657710392,100737.52281542079,98837.15618457922,99574.67271720806,0.0,742.40929,42.84743213818641,42.85,Lateralizando
2024-12-09 07:00:00,99044.64,99729.88,98328.0,99576.51,1948.804,99781.10699999999,477.095095454011,100735.29719090801,98826.91680909197,99574.71309704964,1948.804,0.0,49.06391273314759,49.06,Lateralizando
2024-12-09 08:00:00,99576.51,99679.71,98808.0,98901.15,1450.14652,99730.04049999999,514.3701882319783,100758.78087646395,98701.30012353603,99559.90951249909,0.0,1450.14652,42.711124692726536,42.71,Lateralizando
2024-12-09 09:00:00,98901.15,99099.99,98406.08,98406.08,1562.66715,99629.90449999999,567.4768577286594,100764.85821545731,98494.95078454267,99534.55062211448,0.0,1562.66715,38.75023717211024,38.75,Queda
2024-12-09 10:00:00,98406.08,98770.11,98272.04,98714.52,1334.96471,99579.294,602.446540466425,100784.18708093284,98374.40091906715,99516.52797107899,1334.96471,0.0,42.338048574843036,42.34,Lateralizando
2024-12-09 11:00:00,98714.52,98714.52,98035.57,98088.47,1407.15762,99488.117,682.1593502686275,100852.43570053726,98123.79829946274,99485.14208160473,0.0,1407.15762,37.53237517576167,37.53,Queda
2024-12-09 12:00:00,98088.47,98627.7,97948.01,98601.05,1508.07381,99426.5215,704.6304466080624,100835.78239321613,98017.26060678388,99465.71148640463,1508.07381,0.0,43.21553980934496,43.22,Lateralizando
2024-12-09 13:00:00,98601.05,99211.58,98237.03,99004.03,1460.24803,99379.524,699.6291396416856,100778.78227928338,97980.26572071663,99455.56464054958,1460.24803,0.0,47.27664988522209,47.28,Lateralizando
2024-12-09 14:00:00,99004.03,100390.0,98856.0,100156.26,2487.20504,99404.288,718.6234629125286,100841.53492582506,97967.04107417494,99470.96453855946,2487.20504,0.0,56.791910590322246,56.79,Lateralizando
2024-12-09 15:00:00,100156.26,100421.8,97508.58,97812.0,5110.07575,99289.839,781.3619623378185,100852.56292467564,97727.11507532437,99434.50377947025,0.0,5110.07575,40.69851892701709,40.7,Lateralizando
2024-12-09 16:00:00,97812.0,98398.0,97460.0,97844.06,2642.96173,99192.0415,834.7303143138331,100861.50212862768,97522.58087137234,99399.54897113025,2642.96173,0.0,40.94498678827443,40.94,Lateralizando
2024-12-09 17:00:00,97844.06,98240.0,97350.0,97368.04,1542.83473,99059.095,903.6504823186621,100866.39596463733,97251.79403536268,99354.9004223142,0.0,1542.83473,38.393469686606394,38.39,Queda
2024-12-09 18:00:00,97368.05,98260.0,97365.48,97776.66,1546.89958,98936.9275,903.6044086870721,100744.13631737416,97129.71868262585,99320.21381962596,1546.89958,0.0,41.74913931884712,41.75,Lateralizando
2024-12-09 19:00:00,97776.65,97776.66,97000.0,97070.32,1913.69602,98734.96399999999,841.7242245621744,100418.41244912434,97051.51555087564,99270.76560381001,0.0,1913.69602,37.905573002410854,37.91,Queda
2024-12-09 20:00:00,97070.33,97330.49,96111.0,96252.01,3713.47796,98564.7465,978.6699826874751,100522.08646537494,96607.40653462504,99204.4193268032,0.0,3713.47796,34.000244001015275,34.0,Queda
2024-12-09 21:00:00,96252.0,97572.52,94150.05,96892.0,8232.45482,98432.91949999999,1018.763945317454,100470.4473906349,96395.39160936508,99153.59692401631,8232.45482,0.0,39.27008203953367,39.27,Queda
2024-12-09 22:00:00,96892.0,97381.47,94837.42,96984.01,5598.2857,98322.3255,1051.122549014729,100424.57059802946,96220.08040197055,99105.91369491705,5598.2857,0.0,40.011679387268245,40.01,Lateralizando
2024-12-09 23:00:00,96984.0,97533.14,96700.46,97276.47,1665.3406,98231.60699999999,1059.5658473669505,100350.7386947339,96112.47530526608,99065.70614118261,1665.3406,0.0,42.41861093452505,42.42,Lateralizando
2024-12-10 00:00:00,97276.48,98138.0,97000.0,97867.91,1941.40264,98153.603,1023.6715822552562,100200.94616451052,96106.25983548949,99039.38095126652,1941.40264,0.0,47.04588919015861,47.05,Lateralizando
2024-12-10 01:00:00,97867.91,98058.5,97467.8,97946.0,1095.21618,98079.10949999999,978.669111694088,100036.44772338816,96121.77127661182,99015.35060068923,1095.21618,0.0,47.64413304617368,47.64,Lateralizando
2024-12-10 02:00:00,97946.0,97946.01,96614.27,96660.01,1804.43021,97959.878,999.8774294914759,99959.63285898295,95960.12314101704,98963.58487320154,0.0,1804.43021,39.69162222979663,39.69,Queda
2024-12-10 03:00:00,96660.0,96947.26,95565.41,96931.99,3126.85208,97827.652,948.3704312279849,99724.39286245598,95930.91113754403,98918.93443642788,3126.85208,0.0,41.900400101339564,41.9,Lateralizando
2024-12-10 04:00:00,96931.99,97132.45,95900.0,97031.97,1630.90831,97734.193,928.9140013796475,99592.0210027593,95876.3649972407,98877.46269057231,1630.90831,0.0,42.730741709749125,42.73,Lateralizando
2024-12-10 05:00:00,97031.98,97051.99,96520.49,96941.99,1054.45271,97660.9885,930.8660001157672,99522.72050023155,95799.25649976847,98834.92482924105,0.0,1054.45271,42.14693750001166,42.15,Lateralizando
2024-12-10 06:00:00,96941.99,97519.2,96810.85,97464.6,1222.41402,97598.49250000001,897.782165420028,99394.05683084007,95802.92816915995,98804.80780002696,1222.41402,0.0,46.70161132066265,46.7,Lateralizando
2024-12-10 07:00:00,97464.6,97502.74,96908.0,97196.44,943.52763,97553.891,894.310257613576,99342.51151522716,95765.27048477285,98769.45905716922,0.0,943.52763,44.75459529510223,44.75,Lateralizando
2024-12-10 08:00:00,97196.44,97547.52,96938.19,97385.72,866.37002,97493.1245,860.0463287429263,99213.21715748585,95773.03184251416,98739.04720975891,866.37002,0.0,46.451586847141584,46.45,Lateralizando
2024-12-10 09:00:00,97385.72,97680.0,97224.79,97489.1,851.77822,97417.378,783.257173116305,98983.8923462326,95850.86365376739,98711.57584251146,851.77822,0.0,47.40190713821286,47.4,Lateralizando
2024-12-10 10:00:00,97489.1,97862.43,97489.09,97687.5,947.81939,97293.94,454.3993533171097,98202.73870663422,96385.14129336578,98689.06868113758,947.81939,0.0,49.26287583300399,49.26,Lateralizando
2024-12-10 11:00:00,97687.5,97937.5,97444.42,97722.52,1066.94048,97289.466,449.44357370122026,98188.35314740243,96390.57885259757,98667.8258529807,1066.94048,0.0,49.601831563758516,49.6,Lateralizando
2024-12-10 12:00:00,97722.53,97841.1,96864.04,97161.5,1548.27714,97255.33800000002,430.6358443001072,98116.60968860023,96394.0663113998,98634.71979027783,0.0,1548.27714,44.47573108413474,44.48,Lateralizando
2024-12-10 13:00:00,97161.5,97929.99,97128.0,97738.36,1701.94365,97273.854,443.5057137284117,98160.86542745683,96386.84257254319,98615.01957510688,1701.94365,0.0,50.17728878279336,50.18,Lateralizando
2024-12-10 14:00:00,97738.35,98270.0,97140.0,97820.01,3526.12099,97276.0215,446.19016394713174,98168.40182789427,96383.64117210574,98597.54683719245,3526.12099,0.0,50.945115777370354,50.95,Lateralizando
2024-12-10 15:00:00,97820.01,98113.68,95555.0,95658.79,4812.98677,97205.445,573.82059162596,98353.08618325193,96057.80381674808,98532.95877483657,0.0,4812.98677,35.39570196637557,35.4,Queda
2024-12-10 16:00:00,95658.79,96500.0,94508.69,96319.77,7543.54551,97208.83300000001,568.066141980396,98344.9652839608,96072.70071603922,98484.31726330171,7543.54551,0.0,41.296978270141224,41.3,Lateralizando
