timestamp,open,high,low,close,volume,media,desvio,BB_up,BB_down,volume_compra,volume_venda
2025-11-01 01:06:00,109831.0,109843.99,109830.99,109836.54,1.22865,109756.25749999999,60.00342401406166,109876.26434802811,109636.25065197187,1.22865,0.0
2025-11-01 01:07:00,109836.54,109836.54,109815.9,109815.91,1.44045,109761.08,60.76141504182225,109882.60283008365,109639.55716991636,0.0,1.44045
2025-11-01 01:08:00,109815.9,109815.91,109782.08,109782.08,1.59977,109763.8925,60.344308576875555,109884.58111715375,109643.20388284625,0.0,1.59977
2025-11-01 01:09:00,109782.08,109804.85,109782.08,109804.85,2.09315,109767.3915,60.60121036432259,109888.59392072864,109646.18907927135,2.09315,0.0
2025-11-01 01:10:00,109804.85,109804.85,109790.24,109790.24,1.12033,109769.45349999999,60.644085516619405,109890.74167103323,109648.16532896674,0.0,1.12033
2025-11-01 01:11:00,109790.24,109790.25,109777.82,109777.83,5.3863,109770.746,60.52743113654375,109891.80086227308,109649.69113772691,0.0,5.3863
2025-11-01 01:12:00,109777.83,109777.83,109777.82,109777.83,0.62809,109772.9635,59.89943794428687,109892.76237588857,109653.16462411142,0.0,0.0
2025-11-01 01:13:00,109777.83,109794.52,109754.7,109794.52,4.80653,109778.29650000001,56.57978523836915,109891.45607047675,109665.13692952327,4.80653,0.0
2025-11-01 01:14:00,109794.51,109794.52,109772.81,109772.81,3.08504,109782.826,51.91757144985892,109886.66114289971,109678.99085710029,0.0,3.08504
2025-11-01 01:15:00,109772.81,109786.29,109761.84,109761.85,2.36543,109786.8075,46.57457448163846,109879.95664896327,109693.65835103672,0.0,2.36543
2025-11-01 01:16:00,109761.84,109779.07,109761.84,109779.06,1.56688,109791.35999999999,40.45738589765256,109872.27477179529,109710.44522820468,1.56688,0.0
2025-11-01 01:17:00,109779.06,109783.6,109779.06,109783.6,1.3323,109793.54,38.67987467986833,109870.89974935973,109716.18025064026,1.3323,0.0
2025-11-01 01:18:00,109783.59,109783.6,109705.59,109716.58,10.25632,109792.50050000001,40.50515424951096,109873.51080849904,109711.49019150098,0.0,10.25632
2025-11-01 01:19:00,109716.57,109724.06,109716.18,109724.06,2.17326,109792.1645,41.06804808373841,109874.30059616748,109710.02840383252,2.17326,0.0
2025-11-01 01:20:00,109724.06,109732.34,109724.05,109732.34,1.90836,109792.535,40.458461023724276,109873.45192204745,109711.61807795256,1.90836,0.0
2025-11-01 01:21:00,109732.34,109732.34,109720.25,109720.25,1.82282,109786.764,42.177106835821014,109871.11821367164,109702.40978632835,0.0,1.82282
2025-11-01 01:22:00,109720.26,109720.26,109699.84,109699.85,3.5491,109780.2605,45.09927721137209,109870.45905442275,109690.06194557725,0.0,3.5491
2025-11-01 01:23:00,109699.84,109725.73,109699.84,109725.73,2.47504,109773.21300000002,41.774363593874504,109856.76172718777,109689.66427281227,2.47504,0.0
2025-11-01 01:24:00,109725.72,109768.55,109725.72,109764.5,2.32729,109769.5715,38.97135780544359,109847.51421561089,109691.62878438912,2.32729,0.0
2025-11-01 01:25:00,109764.5,109770.43,109752.41,109770.42,3.58329,109766.54250000001,36.201432346484154,109838.94536469298,109694.13963530704,3.58329,0.0
2025-11-01 01:26:00,109770.42,109799.33,109770.42,109799.32,2.47908,109764.68149999999,33.25007198631698,109831.18164397262,109698.18135602736,2.47908,0.0
2025-11-01 01:27:00,109799.32,109826.06,109799.32,109826.06,2.33067,109765.18900000001,34.138717316119816,109833.46643463225,109696.91156536777,2.33067,0.0
2025-11-01 01:28:00,109826.06,109863.29,109826.05,109863.29,4.34984,109769.24949999999,40.49193259143685,109850.23336518287,109688.26563481711,4.34984,0.0
2025-11-01 01:29:00,109863.29,109928.05,109863.28,109928.04,6.15137,109775.40900000001,53.47925027019766,109882.36750054041,109668.45049945962,6.15137,0.0
2025-11-01 01:30:00,109928.05,109928.05,109913.53,109913.54,3.61443,109781.574,61.746785162328536,109905.06757032465,109658.08042967533,0.0,3.61443
2025-11-01 01:31:00,109913.54,109928.05,109913.54,109928.04,2.07588,109789.0845,69.86858472377153,109928.82166944754,109649.34733055245,2.07588,0.0
2025-11-01 01:32:00,109928.04,110048.0,109928.04,110040.7,29.36145,109802.228,89.58366501701093,109981.39533003402,109623.06066996598,29.36145,0.0
2025-11-01 01:33:00,110040.7,110040.71,109913.54,109913.55,10.64193,109808.1795,92.9357998820762,109994.05109976415,109622.30790023584,0.0,10.64193
2025-11-01 01:34:00,109913.55,109913.55,109837.71,109846.54,6.0334,109811.866,92.92127847628927,109997.70855695257,109626.02344304742,0.0,6.0334
2025-11-01 01:35:00,109846.53,109846.54,109836.0,109836.0,3.63415,109815.57350000001,92.29781729034731,110000.1691345807,109630.97786541932,0.0,3.63415
2025-11-01 01:36:00,109836.01,109865.91,109828.57,109828.57,7.27332,109818.049,91.93016965973268,110001.90933931946,109634.18866068053,0.0,7.27332
2025-11-01 01:37:00,109828.57,109828.57,109807.89,109807.9,4.19508,109819.264,91.61093645344752,110002.4858729069,109636.0421270931,0.0,4.19508
2025-11-01 01:38:00,109807.89,109807.9,109807.89,109807.9,0.37585,109823.83,88.44471344757889,110000.71942689516,109646.94057310485,0.37585,0.0
2025-11-01 01:39:00,109807.89,109807.9,109782.58,109782.59,2.29395,109826.75649999999,85.90149684825822,109998.5594936965,109654.95350630347,0.0,2.29395
2025-11-01 01:40:00,109782.58,109787.76,109782.58,109787.75,1.29797,109829.527,83.55766814779628,109996.6423362956,109662.4116637044,1.29797,0.0
2025-11-01 01:41:00,109787.76,109787.76,109783.0,109783.01,0.70007,109832.665,80.35487798366982,109993.37475596734,109671.95524403265,0.0,0.70007
2025-11-01 01:42:00,109783.0,109783.01,109779.99,109780.0,0.75268,109836.67250000002,75.2168090027711,109987.10611800555,109686.23888199448,0.0,0.75268
2025-11-01 01:43:00,109779.99,109803.56,109779.99,109803.56,3.18158,109840.56399999998,71.07413575001243,109982.71227150002,109698.41572849995,3.18158,0.0
2025-11-01 01:44:00,109803.56,109818.93,109803.55,109818.93,3.32325,109843.2855,69.02070219358066,109981.32690438716,109705.24409561284,3.32325,0.0
2025-11-01 01:45:00,109818.93,109818.94,109818.92,109818.94,0.99552,109845.7115,67.15218460787614,109980.01586921576,109711.40713078425,0.99552,0.0
2025-11-01 01:46:00,109818.93,109840.89,109818.93,109840.88,1.55722,109847.7895,66.27840503059377,109980.34631006118,109715.23268993881,1.55722,0.0
2025-11-01 01:47:00,109840.89,109849.99,109840.88,109849.98,2.68794,109848.9855,66.08118264464576,109981.14786528928,109716.8231347107,2.68794,0.0
2025-11-01 01:48:00,109849.98,109849.99,109843.39,109843.4,2.21463,109847.991,66.00419834317931,109979.99939668635,109715.98260331363,0.0,2.21463
2025-11-01 01:49:00,109843.39,109843.4,109808.36,109808.37,2.03552,109842.00749999999,63.751353164013615,109969.51020632802,109714.50479367196,0.0,2.03552
2025-11-01 01:50:00,109808.36,109819.99,109808.36,109819.99,1.62772,109837.32999999999,61.62311476763276,109960.57622953525,109714.08377046473,1.62772,0.0
2025-11-01 01:51:00,109819.98,109819.99,109809.0,109809.01,1.77443,109831.37849999999,58.04538535294105,109947.46927070587,109715.28772929411,0.0,1.77443
2025-11-01 01:52:00,109809.01,109809.01,109782.04,109782.05,2.0694,109818.446,31.862275895606977,109882.1705517912,109754.72144820879,0.0,2.0694
2025-11-01 01:53:00,109782.04,109782.05,109762.0,109762.01,1.47999,109810.86899999999,25.423694480521238,109861.71638896104,109760.02161103894,0.0,1.47999
2025-11-01 01:54:00,109762.0,109776.31,109762.0,109771.7,2.39953,109807.12700000001,25.404785727925955,109857.93657145587,109756.31742854415,2.39953,0.0
2025-11-01 01:55:00,109771.7,109784.58,109771.69,109778.74,1.40316,109804.264,25.20536271235462,109854.6747254247,109753.85327457529,1.40316,0.0
2025-11-01 01:56:00,109778.74,109778.75,109757.99,109757.99,1.57977,109800.73499999999,26.529348693355054,109853.79369738669,109747.67630261328,0.0,1.57977
2025-11-01 01:57:00,109757.99,109758.0,109757.99,109758.0,1.46595,109798.23999999999,28.118885767950033,109854.4777715359,109742.00222846409,1.46595,0.0
2025-11-01 01:58:00,109758.0,109758.0,109757.99,109758.0,4.8114,109795.745,29.401221331417005,109854.54744266284,109736.94255733716,0.0,0.0
2025-11-01 01:59:00,109758.0,109758.0,109734.1,109734.11,2.77435,109793.321,32.38949486924441,109858.09998973849,109728.5420102615,0.0,2.77435
2025-11-01 02:00:00,109734.1,109734.1,109716.51,109730.41,2.78575,109790.454,35.314282394568835,109861.08256478913,109719.82543521086,0.0,2.78575
2025-11-01 02:01:00,109730.41,109756.47,109730.41,109756.46,3.19152,109789.12650000001,36.09913693007474,109861.32477386016,109716.92822613986,3.19152,0.0
2025-11-01 02:02:00,109756.46,109756.47,109672.85,109672.85,9.85688,109783.769,44.49877667144783,109872.7665533429,109694.7714466571,0.0,9.85688
2025-11-01 02:03:00,109672.85,109672.86,109632.0,109644.29,25.75709,109775.80549999999,54.00635561764375,109883.81821123528,109667.7927887647,0.0,25.75709
2025-11-01 02:04:00,109644.28,109667.82,109644.28,109665.08,1.69875,109768.11300000001,58.324845847664385,109884.76269169534,109651.46330830468,1.69875,0.0
2025-11-01 02:05:00,109665.07,109676.23,109632.04,109632.04,10.19734,109758.76800000001,64.40818112466486,109887.58436224934,109629.95163775068,0.0,10.19734
2025-11-01 02:06:00,109632.05,109632.05,109615.0,109616.88,4.82723,109747.568,68.7102559264223,109884.98851185285,109610.14748814715,0.0,4.82723
2025-11-01 02:07:00,109616.87,109616.88,109610.0,109610.0,1.4495,109735.56899999999,70.80666894701402,109877.18233789402,109593.95566210596,0.0,1.4495
2025-11-01 02:08:00,109610.0,109610.01,109586.0,109598.53,9.71792,109723.3255,72.33409332837438,109867.99368665676,109578.65731334325,0.0,9.71792
2025-11-01 02:09:00,109598.54,109598.54,109518.98,109534.16,33.20018,109709.61499999999,80.85193201486186,109871.31886402972,109547.91113597027,0.0,33.20018
2025-11-01 02:10:00,109534.16,109542.88,109509.21,109542.88,7.3292,109695.7595,84.59876983528916,109864.95703967058,109526.56196032942,7.3292,0.0
2025-11-01 02:11:00,109542.87,109580.0,109542.87,109579.99,2.77895,109684.3085,83.9600401993629,109852.22858039872,109516.38841960128,2.77895,0.0
2025-11-01 02:12:00,109580.0,109616.0,109579.99,109615.99,2.4977,109676.0055,81.97294132993247,109839.95138265987,109512.05961734013,2.4977,0.0
2025-11-01 02:13:00,109616.0,109616.22,109605.4,109605.4,5.17631,109668.175,80.79660203263074,109829.76820406526,109506.58179593475,0.0,5.17631
2025-11-01 02:14:00,109605.4,109639.31,109605.4,109639.31,2.55444,109661.55549999999,77.21232997234068,109815.98015994467,109507.13084005531,2.55444,0.0
2025-11-01 02:15:00,109639.3,109700.0,109639.3,109700.0,2.95216,109657.61850000001,72.80431857325722,109803.22713714653,109512.00986285349,2.95216,0.0
2025-11-01 02:16:00,109699.99,109763.54,109699.99,109763.54,7.25815,109657.896,73.21643951161695,109804.32887902323,109511.46312097675,7.25815,0.0
2025-11-01 02:17:00,109763.54,109788.9,109763.53,109788.89,4.89471,109659.4405,75.72220730212109,109810.88491460423,109507.99608539576,4.89471,0.0
2025-11-01 02:18:00,109788.9,109788.9,109781.5,109781.5,3.48084,109660.6155,77.49367882384047,109815.60285764768,109505.62814235232,0.0,3.48084
2025-11-01 02:19:00,109781.5,109781.51,109752.0,109752.01,3.64039,109661.5105,78.48420139224592,109818.4789027845,109504.54209721551,0.0,3.64039
2025-11-01 02:20:00,109752.01,109770.0,109752.0,109770.0,1.14955,109663.48999999999,80.77913018660587,109825.04826037321,109501.93173962677,1.14955,0.0
2025-11-01 02:21:00,109770.0,109772.74,109750.0,109750.01,8.5436,109663.16750000001,80.40041207520329,109823.96832415041,109502.36667584961,0.0,8.5436
2025-11-01 02:22:00,109750.01,109750.01,109734.61,109734.61,5.32384,109666.2555,81.9627206964685,109830.18094139293,109502.33005860707,0.0,5.32384
2025-11-01 02:23:00,109734.62,109734.62,109679.65,109679.66,4.98829,109668.024,81.84533220795292,109831.71466441591,109504.3333355841,0.0,4.98829
2025-11-01 02:24:00,109679.66,109679.66,109661.26,109661.26,2.27247,109667.83300000001,81.85702060376344,109831.54704120754,109504.11895879249,0.0,2.27247
2025-11-01 02:25:00,109661.26,109685.7,109660.6,109685.69,2.20799,109670.51550000001,81.50062385791732,109833.51674771584,109507.51425228418,2.20799,0.0
2025-11-01 02:26:00,109685.7,109685.7,109670.92,109676.8,2.37402,109673.5115,80.52063803946089,109834.55277607891,109512.47022392107,0.0,2.37402
2025-11-01 02:27:00,109676.8,109677.22,109670.98,109670.99,0.67772,109676.56100000002,79.13165185487627,109834.82430370977,109518.29769629026,0.0,0.67772
2025-11-01 02:28:00,109670.98,109670.99,109670.2,109670.21,0.60603,109680.14499999999,77.00620115164084,109834.15740230327,109526.1325976967,0.0,0.60603
2025-11-01 02:29:00,109670.21,109670.21,109651.53,109651.53,1.23904,109686.0135,69.39117092909693,109824.7958418582,109547.2311581418,0.0,1.23904
2025-11-01 02:30:00,109651.54,109668.84,109651.53,109651.54,1.73376,109691.4465,61.386793991821115,109814.22008798365,109568.67291201637,0.0,0.0
2025-11-01 02:31:00,109651.53,109656.31,109636.64,109636.64,2.75738,109694.27900000001,57.13288802169097,109808.54477604339,109580.01322395663,0.0,2.75738
2025-11-01 02:32:00,109636.63,109647.15,109626.9,109626.9,4.98343,109694.82450000002,56.39334679649371,109807.61119359301,109582.03780640702,0.0,4.98343
2025-11-01 02:33:00,109626.9,109626.9,109570.65,109570.66,6.97316,109693.0875,59.72909023040646,109812.54568046081,109573.62931953918,0.0,6.97316
2025-11-01 02:34:00,109570.65,109570.66,109530.0,109543.84,9.38451,109688.31399999998,67.5553538648558,109823.42470772969,109553.20329227028,0.0,9.38451
2025-11-01 02:35:00,109543.83,109543.84,109494.11,109494.11,10.46458,109678.01949999998,80.18724379960145,109838.39398759918,109517.64501240078,0.0,10.46458
2025-11-01 02:36:00,109494.11,109525.55,109494.11,109500.41,4.70377,109664.86300000001,86.73595624847721,109838.33491249697,109491.39108750306,4.70377,0.0
2025-11-01 02:37:00,109500.41,109500.42,109478.09,109478.09,1.72867,109649.323,91.07863023393065,109831.48026046787,109467.16573953214,0.0,1.72867
2025-11-01 02:38:00,109478.09,109539.84,109478.09,109538.19,6.66043,109637.1575,88.71326293044186,109814.58402586088,109459.73097413912,6.66043,0.0
2025-11-01 02:39:00,109538.19,109538.2,109512.3,109537.08,4.54163,109626.411,87.07089712007571,109800.55279424014,109452.26920575985,0.0,4.54163
2025-11-01 02:40:00,109537.07,109560.92,109524.27,109560.91,2.67572,109615.9565,81.28317300312142,109778.52284600625,109453.39015399375,2.67572,0.0
2025-11-01 02:41:00,109560.92,109581.62,109560.92,109581.61,5.5618,109607.5365,75.15721881345321,109757.8509376269,109457.2220623731,5.5618,0.0
2025-11-01 02:42:00,109581.6,109622.02,109581.6,109622.01,7.68365,109601.9065,69.11143292413556,109740.12936584828,109463.68363415172,7.68365,0.0
2025-11-01 02:43:00,109622.01,109636.89,109622.01,109636.89,2.56561,109599.768,67.21457702201833,109734.19715404403,109465.33884595596,2.56561,0.0
2025-11-01 02:44:00,109636.89,109636.89,109619.0,109619.01,2.37592,109597.65550000002,65.8298937436632,109729.31528748735,109465.9957125127,0.0,2.37592
2025-11-01 02:45:00,109619.0,109738.58,109619.0,109738.58,11.93718,109600.3,70.45255858068315,109741.20511716137,109459.39488283863,11.93718,0.0
2025-11-01 02:46:00,109738.57,109800.0,109738.57,109800.0,10.17494,109606.45999999999,81.94241405456317,109770.34482810911,109442.57517189087,10.17494,0.0
2025-11-01 02:47:00,109799.99,109800.0,109751.79,109779.81,8.77168,109611.901,89.69851174634455,109791.29802349268,109432.50397650732,0.0,8.77168
2025-11-01 02:48:00,109779.8,109786.09,109779.8,109786.09,1.21622,109617.69499999999,97.10035413796408,109811.89570827592,109423.49429172407,1.21622,0.0
2025-11-01 02:49:00,109786.08,109802.4,109768.0,109768.01,8.42175,109623.519,102.57539183208537,109828.66978366417,109418.36821633583,0.0,8.42175
2025-11-01 02:50:00,109768.0,109780.92,109768.0,109780.91,1.13251,109629.9875,108.35187069416558,109846.69124138834,109413.28375861167,1.13251,0.0
2025-11-01 02:51:00,109780.91,109801.9,109780.91,109801.9,3.64111,109638.2505,114.98433263882764,109868.21916527765,109408.28183472234,3.64111,0.0
2025-11-01 02:52:00,109801.89,109809.99,109801.89,109809.98,2.78649,109647.40449999999,121.15514440399141,109889.71478880798,109405.094211192,2.78649,0.0
2025-11-01 02:53:00,109809.99,109809.99,109802.14,109803.59,2.55381,109659.051,124.5379215509607,109908.12684310193,109409.97515689809,0.0,2.55381
2025-11-01 02:54:00,109803.59,109872.29,109803.58,109867.58,7.23226,109675.23800000001,129.70707364559036,109934.6521472912,109415.82385270883,7.23226,0.0
2025-11-01 02:55:00,109867.58,109867.58,109824.07,109824.07,5.22655,109691.73599999999,126.39838978826747,109944.53277957652,109438.93922042346,0.0,5.22655
2025-11-01 02:56:00,109824.07,109824.08,109786.19,109786.19,3.65383,109706.025,119.6017328030168,109945.22846560602,109466.82153439397,0.0,3.65383
2025-11-01 02:57:00,109786.2,109797.17,109786.19,109787.84,2.63191,109721.5125,108.02752869794452,109937.56755739589,109505.4574426041,2.63191,0.0
2025-11-01 02:58:00,109787.83,109793.88,109787.17,109793.88,1.55185,109734.29699999999,100.0236917777238,109934.34438355544,109534.24961644455,1.55185,0.0
2025-11-01 02:59:00,109793.88,109800.46,109790.26,109790.27,1.95534,109746.9565,89.18437798504186,109925.32525597008,109568.58774402992,0.0,1.95534
2025-11-01 03:00:00,109790.27,109798.0,109790.26,109797.99,1.38611,109758.81049999999,78.23849634457652,109915.28749268914,109602.33350731085,1.38611,0.0
2025-11-01 03:01:00,109797.99,109817.89,109797.99,109807.89,2.51081,109770.12449999999,66.78820889273675,109903.70091778546,109636.54808221452,2.51081,0.0
2025-11-01 03:02:00,109807.9,109815.1,109789.17,109815.09,2.47679,109779.77849999999,57.570382030151194,109894.91926406029,109664.63773593969,2.47679,0.0
2025-11-01 03:03:00,109815.1,109851.18,109815.09,109851.18,3.60506,109790.49299999999,48.859449024086196,109888.21189804816,109692.77410195181,3.60506,0.0
2025-11-01 03:04:00,109851.17,109858.99,109849.55,109858.99,4.86439,109802.492,30.576538236262046,109863.64507647252,109741.33892352748,4.86439,0.0
2025-11-01 03:05:00,109858.99,109865.41,109858.98,109865.41,3.07026,109808.8335,29.7650516145625,109868.36360322913,109749.30339677086,3.07026,0.0
2025-11-01 03:06:00,109865.41,109890.48,109865.41,109890.48,3.40128,109813.3575,34.80169110736402,109882.96088221473,109743.75411778527,3.40128,0.0
2025-11-01 03:07:00,109890.47,109915.75,109890.47,109915.75,6.33609,109820.15449999999,40.682856530853115,109901.5202130617,109738.78878693828,6.33609,0.0
2025-11-01 03:08:00,109915.75,109948.96,109915.75,109935.92,7.99439,109827.646,47.33175793751802,109922.30951587504,109732.98248412495,7.99439,0.0
2025-11-01 03:09:00,109935.92,109942.52,109914.0,109914.0,6.38483,109834.9455,48.882521736264316,109932.71054347252,109737.18045652748,0.0,6.38483
2025-11-01 03:10:00,109914.0,109925.36,109908.1,109908.1,3.76009,109841.30500000001,49.74852470682536,109940.80204941366,109741.80795058636,0.0,3.76009
2025-11-01 03:11:00,109908.1,109908.11,109880.96,109900.48,6.43804,109846.23400000001,50.51650292079545,109947.2670058416,109745.20099415843,0.0,6.43804
2025-11-01 03:12:00,109900.48,109900.49,109888.88,109888.89,2.30691,109850.1795,50.61738139922314,109951.41426279844,109748.94473720156,0.0,2.30691
2025-11-01 03:13:00,109888.89,109900.48,109886.42,109900.48,1.32984,109855.024,50.56025164387959,109956.14450328777,109753.90349671224,1.32984,0.0
2025-11-01 03:14:00,109900.47,109900.48,109900.47,109900.48,0.75197,109856.669,51.51643385191159,109959.70186770381,109753.63613229617,0.75197,0.0
2025-11-01 03:15:00,109900.48,109920.0,109900.47,109920.0,10.96663,109861.4655,52.77205634889704,109967.0096126978,109755.92138730221,10.96663,0.0
2025-11-01 03:16:00,109919.99,109976.06,109919.99,109953.66,6.95011,109869.839,53.48094770422636,109976.80089540847,109762.87710459155,6.95011,0.0
2025-11-01 03:17:00,109953.65,109968.54,109953.65,109968.54,6.04457,109878.874,54.158369368025255,109987.19073873604,109770.55726126395,6.04457,0.0
